"YEAR_MONTH","REGIONAL_OFFICE_NAME","REGIONAL_OFFICE_CODE","ICB_NAME","ICB_CODE","PCO_NAME","PCO_CODE","PRACTICE_NAME","PRACTICE_CODE","ADDRESS_1","ADDRESS_2","ADDRESS_3","ADDRESS_4","POSTCODE","BNF_CHEMICAL_SUBSTANCE_CODE","BNF_CHEMICAL_SUBSTANCE","BNF_PRESENTATION_CODE","BNF_PRESENTATION_NAME","BNF_CHAPTER_PLUS_CODE",QUANTITY,ITEMS,TOTAL_QUANTITY,ADQ_USAGE,NIC,ACTUAL_COST,"UNIDENTIFIED",SNOMED_CODE
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601023AZ","Tirzepatide","0601023AZBBAHAH","Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens","06: Endocrine System","1.",6,"6.","0.","798.","798.0744","N",42603011000001104
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601023B0","Pioglitazone hydrochloride","0601023B0AAAAAA","Pioglitazone 15mg tablets","06: Endocrine System","56.",1,"56.","28.","7.34","5.88143","N",42086211000001105
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601023B0","Pioglitazone hydrochloride","0601023B0AAABAB","Pioglitazone 30mg tablets","06: Endocrine System","28.",1,"28.","28.","3.42","2.74702","N",42086311000001102
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601023B0","Pioglitazone hydrochloride","0601023B0AAABAB","Pioglitazone 30mg tablets","06: Endocrine System","56.",1,"56.","56.","6.84","5.48164","N",42086311000001102
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601023B0","Pioglitazone hydrochloride","0601023B0AAACAC","Pioglitazone 45mg tablets","06: Endocrine System","28.",1,"28.","42.","20.","16.00432","N",42086411000001109
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601060D0","Glucose blood testing reagents","0601060D0BJADA0","FreeStyle Optium testing strips","06: Endocrine System","100.",1,"100.","0.","32.6","29.39567","N",2958011000001100
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601060D0","Glucose blood testing reagents","0601060D0BJADA0","FreeStyle Optium testing strips","06: Endocrine System","50.",2,"100.","0.","32.6","29.40807","N",2958011000001100
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601060D0","Glucose blood testing reagents","0601060D0BQAEA0","GlucoMen areo Sensor testing strips","06: Endocrine System","50.",1,"50.","0.","7.25","6.54702","N",28090111000001109
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601060D0","Glucose blood testing reagents","0601060D0CSAAA0","Mobile cassette","06: Endocrine System","100.",1,"100.","0.","20.48","18.47158","N",16493811000001108
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601060D0","Glucose blood testing reagents","0601060D0CUAAA0","GlucoRx Q testing strips","06: Endocrine System","50.",33,"1650.","0.","179.85","162.51293","N",17165811000001109
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601060D0","Glucose blood testing reagents","0601060D0CUAAA0","GlucoRx Q testing strips","06: Endocrine System","150.",2,"300.","0.","32.7","29.49821","N",17165811000001109
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601060D0","Glucose blood testing reagents","0601060D0CUAAA0","GlucoRx Q testing strips","06: Endocrine System","100.",7,"700.","0.","76.3","68.85808","N",17165811000001109
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601060D0","Glucose blood testing reagents","0601060D0CUABA0","GlucoRx Nexus testing strips","06: Endocrine System","200.",2,"400.","0.","71.6","64.55984","N",18334511000001103
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601060D0","Glucose blood testing reagents","0601060D0CUABA0","GlucoRx Nexus testing strips","06: Endocrine System","100.",2,"200.","0.","35.8","32.29232","N",18334511000001103
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601060D0","Glucose blood testing reagents","0601060D0CUACA0","GlucoRx HCT Glucose testing strips","06: Endocrine System","50.",9,"450.","0.","80.55","72.71352","N",31362211000001105
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601060D0","Glucose blood testing reagents","0601060D0DWAAA0","Performa testing strips","06: Endocrine System","100.",1,"100.","0.","11.98","10.8103","N",29970611000001100
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601060D0","Glucose blood testing reagents","0601060D0EDAAA0","Finetest Lite testing strips","06: Endocrine System","50.",1,"50.","0.","5.15","4.65424","N",31361511000001100
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601060D0","Glucose blood testing reagents","0601060D0EVAAA0","GLUCOFIX TECH Sensor testing stips","06: Endocrine System","50.",1,"50.","0.","5.95","5.3753","N",39143311000001102
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601060U0","Urine testing reagents","0601060U0BHAAA0","Ketostix testing strips","06: Endocrine System","50.",1,"50.","0.","3.13","2.83355","N",395211000001100
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0601060W0","Ketone blood testing reagents","0601060W0BCAAA0","FreeStyle Optium beta-ketone testing strips","06: Endocrine System","10.",1,"10.","0.","21.94","19.78752","N",10719611000001108
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0602010V0","Levothyroxine sodium","0602010V0AABWBW","Levothyroxine sodium 25microgram tablets","06: Endocrine System","8.",3,"24.","6.","0.57","0.79297","N",39698311000001101
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0602010V0","Levothyroxine sodium","0602010V0AABWBW","Levothyroxine sodium 25microgram tablets","06: Endocrine System","28.",117,"3276.","819.","77.22","63.1956","N",39698311000001101
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0602010V0","Levothyroxine sodium","0602010V0AABWBW","Levothyroxine sodium 25microgram tablets","06: Endocrine System","42.",1,"42.","10.5","0.99","0.904","N",39698311000001101
"2026-01","MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R","52R00","HILL VIEW SURGERY","C84656","HILL VIEW SURGERY","KIRKLINGTON RD, RAINWORTH","MANSFIELD","NOTTINGHAMSHIRE","NG21 0JP","0602010V0","Levothyroxine sodium","0602010V0AABWBW","Levothyroxine sodium 25microgram tablets","06: Endocrine System","84.",3,"252.","63.","5.94","4.7868","N",39698311000001101
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","FRIAR GATE SURGERY","C81036","FRIAR GATE SURGERY","AGARD STREET","DERBY","","DE1 1DZ","0302000Z0","Fluticasone/umeclidinium/vilanterol","0302000Z0BBAAAA","Trelegy Ellipta 92microg/55microg/22microg/dose dry pdr inh","03: Respiratory System","1.",3,"3.","0.","133.5","126.88299","N",34952211000001104
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","FRIAR GATE SURGERY","C81036","FRIAR GATE SURGERY","AGARD STREET","DERBY","","DE1 1DZ","0303020G0","Montelukast","0303020G0AAAAAA","Montelukast 5mg chewable tablets sugar free","03: Respiratory System","28.",1,"28.","14.","0.89","0.72404","N",42296611000001100
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","FRIAR GATE SURGERY","C81036","FRIAR GATE SURGERY","AGARD STREET","DERBY","","DE1 1DZ","0303020G0","Montelukast","0303020G0AAABAB","Montelukast 10mg tablets","03: Respiratory System","56.",3,"168.","168.","4.62","3.73133","N",42296311000001105
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","FRIAR GATE SURGERY","C81036","FRIAR GATE SURGERY","AGARD STREET","DERBY","","DE1 1DZ","0303020G0","Montelukast","0303020G0AAABAB","Montelukast 10mg tablets","03: Respiratory System","28.",13,"364.","364.","10.01","8.16516","N",42296311000001105
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","FRIAR GATE SURGERY","C81036","FRIAR GATE SURGERY","AGARD STREET","DERBY","","DE1 1DZ","0303020G0","Montelukast","0303020G0AAACAC","Montelukast 4mg chewable tablets sugar free","03: Respiratory System","56.",1,"56.","22.4","1.54","1.24378","N",42296411000001103
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","FRIAR GATE SURGERY","C81036","FRIAR GATE SURGERY","AGARD STREET","DERBY","","DE1 1DZ","0304010D0","Loratadine","0304010D0AAAAAA","Loratadine 10mg tablets","03: Respiratory System","30.",1,"30.","30.","0.66","0.54013","N",42192711000001108
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","FRIAR GATE SURGERY","C81036","FRIAR GATE SURGERY","AGARD STREET","DERBY","","DE1 1DZ","0304010D0","Loratadine","0304010D0AAAAAA","Loratadine 10mg tablets","03: Respiratory System","7.",5,"35.","35.","0.75","1.1617","N",42192711000001108
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","FRIAR GATE SURGERY","C81036","FRIAR GATE SURGERY","AGARD STREET","DERBY","","DE1 1DZ","0304010D0","Loratadine","0304010D0AAABAB","Loratadine 5mg/5ml oral solution","03: Respiratory System","300.",1,"300.","30.","5.55","4.45016","N",38896711000001106
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","FRIAR GATE SURGERY","C81036","FRIAR GATE SURGERY","AGARD STREET","DERBY","","DE1 1DZ","0304010E0","Fexofenadine hydrochloride","0304010E0AAABAB","Fexofenadine 180mg tablets","03: Respiratory System","30.",1,"30.","45.","3.75","3.7624","N",42189211000001108
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","FRIAR GATE SURGERY","C81036","FRIAR GATE SURGERY","AGARD STREET","DERBY","","DE1 1DZ","0304010E0","Fexofenadine hydrochloride","0304010E0AAABAB","Fexofenadine 180mg tablets","03: Respiratory System","60.",1,"60.","90.","7.5","7.5124","N",42189211000001108
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","GLADSTONE HOUSE SURGERY","C81115","GLADSTONE HOUSE SURGERY","GLADSTONE STREET WEST","ILKESTON","DERBYSHIRE","DE7 5QS","0304010G0","Chlorphenamine maleate","0304010G0AAACAC","Chlorphenamine 4mg tablets","03: Respiratory System","28.",3,"84.","0.","2.1","1.71635","N",39708211000001102
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","GLADSTONE HOUSE SURGERY","C81115","GLADSTONE HOUSE SURGERY","GLADSTONE STREET WEST","ILKESTON","DERBYSHIRE","DE7 5QS","0304010I0","Cetirizine hydrochloride","0304010I0AAAAAA","Cetirizine 10mg tablets","03: Respiratory System","28.",5,"140.","140.","3.1","3.04075","N",42186511000001101
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","GLADSTONE HOUSE SURGERY","C81115","GLADSTONE HOUSE SURGERY","GLADSTONE STREET WEST","ILKESTON","DERBYSHIRE","DE7 5QS","0304010I0","Cetirizine hydrochloride","0304010I0AAAAAA","Cetirizine 10mg tablets","03: Respiratory System","120.",1,"120.","120.","2.64","2.12333","N",42186511000001101
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","GLADSTONE HOUSE SURGERY","C81115","GLADSTONE HOUSE SURGERY","GLADSTONE STREET WEST","ILKESTON","DERBYSHIRE","DE7 5QS","0304010I0","Cetirizine hydrochloride","0304010I0AAAAAA","Cetirizine 10mg tablets","03: Respiratory System","60.",7,"420.","420.","9.24","7.47507","N",42186511000001101
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","GLADSTONE HOUSE SURGERY","C81115","GLADSTONE HOUSE SURGERY","GLADSTONE STREET WEST","ILKESTON","DERBYSHIRE","DE7 5QS","0304010I0","Cetirizine hydrochloride","0304010I0AAAAAA","Cetirizine 10mg tablets","03: Respiratory System","90.",2,"180.","180.","3.96","3.1912","N",42186511000001101
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","GLADSTONE HOUSE SURGERY","C81115","GLADSTONE HOUSE SURGERY","GLADSTONE STREET WEST","ILKESTON","DERBYSHIRE","DE7 5QS","0304010I0","Cetirizine hydrochloride","0304010I0AAAAAA","Cetirizine 10mg tablets","03: Respiratory System","30.",6,"180.","180.","3.96","3.2408","N",42186511000001101
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","GLADSTONE HOUSE SURGERY","C81115","GLADSTONE HOUSE SURGERY","GLADSTONE STREET WEST","ILKESTON","DERBYSHIRE","DE7 5QS","0304010I0","Cetirizine hydrochloride","0304010I0AAABAB","Cetirizine 1mg/ml oral solution sugar free","03: Respiratory System","200.",1,"200.","20.","9.86","7.89642","N",37082911000001103
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","FRIAR GATE SURGERY","C81036","FRIAR GATE SURGERY","AGARD STREET","DERBY","","DE1 1DZ","0304010J0","Hydroxyzine hydrochloride","0304010J0AAACAC","Hydroxyzine 25mg tablets","03: Respiratory System","112.",1,"112.","112.","3.24","2.60309","N",42191411000001107
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","FRIAR GATE SURGERY","C81036","FRIAR GATE SURGERY","AGARD STREET","DERBY","","DE1 1DZ","0304010W0","Promethazine hydrochloride","0304010W0AAAPAP","Promethazine 5mg/5ml oral solution sugar free","03: Respiratory System","1700.",1,"1700.","68.","69.36","65.9152","N",38753911000001106
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","FRIAR GATE SURGERY","C81036","FRIAR GATE SURGERY","AGARD STREET","DERBY","","DE1 1DZ","0304030C0","Adrenaline","0304030C0BHAABF","Jext 150micrograms/0.15ml (1 in 1,000) inj auto-injectors","03: Respiratory System","2.",1,"2.","0.","121.38","121.3924","N",18267711000001102
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","GLADSTONE HOUSE SURGERY","C81115","GLADSTONE HOUSE SURGERY","GLADSTONE STREET WEST","ILKESTON","DERBYSHIRE","DE7 5QS","0307000C0","Acetylcysteine","0307000C0BUAAAR","Acepiro 600mg effervescent tablets","03: Respiratory System","28.",1,"28.","0.","4.9","4.76816","N",40459511000001109
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","GLADSTONE HOUSE SURGERY","C81115","GLADSTONE HOUSE SURGERY","GLADSTONE STREET WEST","ILKESTON","DERBYSHIRE","DE7 5QS","0307000J0","Carbocisteine","0307000J0AAAAAA","Carbocisteine 375mg capsules","03: Respiratory System","168.",15,"2520.","0.","105.","106.686","N",42292811000001102
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","GLADSTONE HOUSE SURGERY","C81115","GLADSTONE HOUSE SURGERY","GLADSTONE STREET WEST","ILKESTON","DERBYSHIRE","DE7 5QS","0307000J0","Carbocisteine","0307000J0AAAAAA","Carbocisteine 375mg capsules","03: Respiratory System","360.",5,"1800.","0.","75.","75.062","N",42292811000001102
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","GLADSTONE HOUSE SURGERY","C81115","GLADSTONE HOUSE SURGERY","GLADSTONE STREET WEST","ILKESTON","DERBYSHIRE","DE7 5QS","0307000J0","Carbocisteine","0307000J0AAAAAA","Carbocisteine 375mg capsules","03: Respiratory System","112.",1,"112.","0.","4.67","4.7824","N",42292811000001102
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","GLADSTONE HOUSE SURGERY","C81115","GLADSTONE HOUSE SURGERY","GLADSTONE STREET WEST","ILKESTON","DERBYSHIRE","DE7 5QS","0307000J0","Carbocisteine","0307000J0AAAAAA","Carbocisteine 375mg capsules","03: Respiratory System","90.",1,"90.","0.","3.75","3.7624","N",42292811000001102
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","GLADSTONE HOUSE SURGERY","C81115","GLADSTONE HOUSE SURGERY","GLADSTONE STREET WEST","ILKESTON","DERBYSHIRE","DE7 5QS","0307000J0","Carbocisteine","0307000J0AAAAAA","Carbocisteine 375mg capsules","03: Respiratory System","84.",2,"168.","0.","7.","7.2248","N",42292811000001102
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","GLADSTONE HOUSE SURGERY","C81115","GLADSTONE HOUSE SURGERY","GLADSTONE STREET WEST","ILKESTON","DERBYSHIRE","DE7 5QS","0307000J0","Carbocisteine","0307000J0AAAAAA","Carbocisteine 375mg capsules","03: Respiratory System","240.",2,"480.","0.","20.","20.0248","N",42292811000001102
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","GLADSTONE HOUSE SURGERY","C81115","GLADSTONE HOUSE SURGERY","GLADSTONE STREET WEST","ILKESTON","DERBYSHIRE","DE7 5QS","0307000J0","Carbocisteine","0307000J0AAAAAA","Carbocisteine 375mg capsules","03: Respiratory System","224.",2,"448.","0.","18.66","18.8848","N",42292811000001102
"2026-01","MIDLANDS","Y60","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD","QJ2","NHS DERBY AND DERBYSHIRE ICB - 15M","15M00","GLADSTONE HOUSE SURGERY","C81115","GLADSTONE HOUSE SURGERY","GLADSTONE STREET WEST","ILKESTON","DERBYSHIRE","DE7 5QS","0307000J0","Carbocisteine","0307000J0AAAAAA","Carbocisteine 375mg capsules","03: Respiratory System","120.",8,"960.","0.","40.","40.0992","N",42292811000001102
